Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Revenue_in Thousands
3509,Kids,Lifestyle,Blazer Mid,12,0.0,2066.04,0.0,0.0,22-07-2025,Online,Mumbai,2278.11,0.0
3510,Men,Soccer,Tiempo Legend,M,0.0,6110.030000000001,0.0,0.0,17-04-2025,Retail,Hyderabad,3445.21,0.0
3511,Kids,Lifestyle,Blazer Mid,XL,0.0,3248.17,0.06,0.0,2025-02-15,Retail,Hyderabad,877.12,0.0
3512,Kids,Basketball,Zoom Freak,M,4.0,6110.030000000001,0.96,0.0,05-06-2025,Retail,Pune,2516.79,0.0
3513,Women,Training,SuperRep Go,Unknown,0.0,6145.98,0.0,0.0,2025-04-16,Retail,Hyderabad,2625.95,0.0
3514,Kids,Running,React Infinity,7,0.0,6546.46,0.0,0.0,2024/08/10,Retail,Hyderabad,2804.16,0.0
3518,Women,Basketball,Air Jordan,XL,0.0,6110.030000000001,0.0,0.0,2024/08/14,Retail,Delhi,3047.69,0.0
3519,Kids,Soccer,Premier III,Unknown,0.0,6110.030000000001,0.0,0.0,2025-05-25,Retail,Kolkata,3491.18,0.0
3520,Women,Lifestyle,Waffle One,XL,2.0,2080.85,1.24,-998.81,2024-03-22,Retail,Delhi,-776.21,-0.99881
3523,Kids,Training,SuperRep Go,6,0.0,7061.5,1.04,0.0,2024-06-09,Retail,Kolkata,825.03,0.0
3524,Kids,Training,SuperRep Go,9,0.0,6110.030000000001,0.0,0.0,2024/11/12,Online,Mumbai,1646.1,0.0
3525,Kids,Running,React Infinity,Unknown,0.0,7170.91,0.0,0.0,29-01-2025,Retail,Mumbai,3030.5,0.0
2030,Men,Basketball,Air Jordan,Unknown,0.0,6110.030000000001,0.0,0.0,2024/12/18,Online,Hyderabad,2272.16,0.0
3527,Men,Soccer,Phantom GT,Unknown,3.0,6110.030000000001,0.0,0.0,2025/06/12,Online,Mumbai,-257.35,0.0
3528,Kids,Running,React Infinity,L,0.0,3742.67,0.0,0.0,2024/08/21,Retail,Hyderabad,2662.77,0.0
3529,Men,Training,SuperRep Go,L,1.0,6110.030000000001,0.2,0.0,2025/03/28,Retail,Delhi,1448.77,0.0
3530,Women,Soccer,Mercurial Superfly,Unknown,0.0,3034.73,0.0,0.0,2023-09-25,Retail,Kolkata,2458.14,0.0
3532,Kids,Running,React Infinity,XL,0.0,9244.96,0.47,0.0,2024-05-07,Online,Mumbai,-955.19,0.0
3533,Kids,Running,Air Zoom,L,0.0,6110.030000000001,0.0,0.0,2023-11-05,Retail,Hyderabad,451.71,0.0
3534,Kids,Basketball,Zoom Freak,Unknown,3.0,3280.57,0.62,3739.85,2024/11/09,Retail,Kolkata,427.76,3.73985
3535,Kids,Basketball,LeBron 20,XL,0.0,6302.89,0.82,0.0,2024/12/24,Retail,Pune,169.86,0.0
3536,Women,Lifestyle,Dunk Low,12,0.0,3929.3,0.0,0.0,2024/12/01,Retail,Bangalore,3934.31,0.0
3537,Men,Lifestyle,Blazer Mid,XL,2.0,5464.07,1.01,-109.28,15-06-2025,Online,Kolkata,3170.78,-0.10928
3538,Kids,Basketball,Kyrie Flytrap,L,0.0,6110.030000000001,0.0,0.0,2024-12-12,Online,Bangalore,2787.81,0.0
3540,Kids,Training,Flex Trainer,XL,-1.0,9564.4,0.0,0.0,16-05-2025,Retail,Delhi,1850.13,0.0
3541,Kids,Training,SuperRep Go,M,-1.0,3644.5,0.0,0.0,04-09-2024,Online,Mumbai,2011.76,0.0
3542,Men,Lifestyle,Air Force 1,Unknown,0.0,7199.03,0.61,0.0,2024/11/28,Retail,Mumbai,1826.07,0.0
3543,Kids,Lifestyle,Dunk Low,Unknown,2.0,6110.030000000001,0.0,0.0,2024/11/22,Retail,Pune,2712.79,0.0
3545,Men,Training,Flex Trainer,12,3.0,6110.030000000001,0.0,0.0,2023-08-03,Online,Delhi,2239.86,0.0
3548,Kids,Soccer,Phantom GT,Unknown,3.0,6110.030000000001,0.0,0.0,2024-03-12,Online,Kolkata,3366.32,0.0
3551,Women,Training,SuperRep Go,10,0.0,9948.15,1.12,0.0,2023-08-02,Retail,Kolkata,-259.16,0.0
3552,Men,Running,React Infinity,XL,4.0,6110.030000000001,0.0,0.0,2025/05/17,Retail,Mumbai,762.95,0.0
3553,Women,Running,Air Zoom,XL,2.0,5216.27,0.0,0.0,2025-06-25,Online,Pune,-720.87,0.0
3555,Kids,Soccer,Phantom GT,9,2.0,6110.030000000001,0.0,0.0,2025-04-26,Retail,Hyderabad,-1069.25,0.0
3556,Women,Basketball,Kyrie Flytrap,M,4.0,6110.030000000001,0.0,0.0,2025-03-13,Retail,Kolkata,-843.61,0.0
3557,Kids,Basketball,Air Jordan,L,1.0,6110.030000000001,0.66,0.0,2024/08/09,Retail,Hyderabad,-884.81,0.0
3558,Women,Training,Flex Trainer,L,4.0,4045.21,0.0,0.0,30-08-2024,Online,Mumbai,-113.44,0.0
3560,Women,Soccer,Phantom GT,Unknown,0.0,6110.030000000001,0.13,0.0,2023-07-26,Retail,Hyderabad,3662.98,0.0
3561,Women,Basketball,Zoom Freak,11,0.0,6110.030000000001,0.0,0.0,2024/07/24,Online,Kolkata,1062.39,0.0
3562,Women,Basketball,LeBron 20,Unknown,1.0,6110.030000000001,0.0,0.0,2024-10-31,Retail,Delhi,1904.66,0.0
3565,Kids,Basketball,Kyrie Flytrap,XL,0.0,6110.030000000001,0.55,0.0,2024-08-27,Online,Kolkata,3851.81,0.0
3566,Men,Lifestyle,Waffle One,XL,0.0,6110.030000000001,0.0,0.0,2024/12/12,Retail,Hyderabad,2315.64,0.0
3569,Women,Soccer,Phantom GT,12,0.0,9203.0,0.0,0.0,2024-08-12,Online,Kolkata,1797.66,0.0
3570,Men,Soccer,Tiempo Legend,Unknown,0.0,9713.73,0.0,0.0,2025/02/23,Online,Delhi,1914.18,0.0
3573,Men,Basketball,Air Jordan,Unknown,1.0,6830.98,0.39,4166.9,2025-03-18,Retail,Mumbai,-175.76,4.1669
3574,Kids,Basketball,Air Jordan,XL,0.0,6110.030000000001,0.96,0.0,2025-01-13,Online,Bangalore,2589.0,0.0
3575,Women,Running,React Infinity,XL,0.0,5716.18,1.1,0.0,03-07-2025,Retail,Pune,3271.27,0.0
3576,Women,Lifestyle,Waffle One,M,2.0,3533.18,0.0,0.0,2024-03-17,Retail,Bangalore,-586.23,0.0
3577,Women,Running,Pegasus Turbo,XL,0.0,6110.030000000001,0.0,0.0,2024/10/19,Online,Kolkata,102.77,0.0
3579,Men,Basketball,LeBron 20,XL,0.0,9995.55,0.0,0.0,2025-02-03,Retail,Delhi,1962.41,0.0
3581,Women,Soccer,Phantom GT,L,4.0,6110.030000000001,0.0,0.0,23-12-2024,Retail,Kolkata,2178.05,0.0
3582,Kids,Soccer,Mercurial Superfly,M,0.0,2117.04,0.0,0.0,2024-09-01,Online,Pune,806.52,0.0
3584,Men,Basketball,Air Jordan,10,0.0,3500.16,0.0,0.0,2025/03/19,Online,Kolkata,-258.05,0.0
3585,Men,Running,Air Zoom,XL,0.0,6110.030000000001,0.52,0.0,2025/05/03,Retail,Kolkata,1263.91,0.0
3586,Women,Lifestyle,Waffle One,L,0.0,6110.030000000001,0.0,0.0,2024/12/14,Online,Delhi,3579.64,0.0
3587,Men,Training,SuperRep Go,6,0.0,6110.030000000001,0.0,0.0,2025-07-01,Online,Bangalore,-1182.04,0.0
3588,Men,Lifestyle,Waffle One,L,0.0,7808.46,0.0,0.0,29-08-2024,Online,Pune,3190.87,0.0
3589,Kids,Training,Flex Trainer,12,0.0,6110.030000000001,0.0,0.0,12-09-2024,Retail,Mumbai,-247.69,0.0
2025,Men,Lifestyle,Waffle One,Unknown,0.0,5245.87,0.0,0.0,2024/08/01,Retail,Hyderabad,-1193.87,0.0
3591,Kids,Running,Pegasus Turbo,8,0.0,3718.65,1.1,0.0,2024/11/08,Retail,Delhi,2210.66,0.0
3592,Women,Running,Free RN,L,0.0,8609.05,0.0,0.0,2025/06/15,Retail,Kolkata,1289.77,0.0
3594,Kids,Training,Flex Trainer,Unknown,-1.0,9694.85,0.98,-193.9,2025/02/24,Online,Hyderabad,1562.86,-0.19390000000000002
3595,Kids,Running,Air Zoom,L,0.0,6890.68,0.0,0.0,2023-09-05,Online,Pune,3385.84,0.0
3596,Men,Training,Metcon 7,8,2.0,6110.030000000001,0.0,0.0,2025/06/10,Online,Pune,-66.97,0.0
3597,Kids,Basketball,Zoom Freak,Unknown,0.0,6110.030000000001,1.17,0.0,2025/04/07,Online,Hyderabad,230.4,0.0
3602,Men,Soccer,Tiempo Legend,XL,-1.0,6110.030000000001,0.0,0.0,28-07-2024,Online,Pune,3731.9,0.0
3605,Men,Soccer,Phantom GT,M,2.0,8837.76,0.0,0.0,2025/01/09,Online,Hyderabad,1627.87,0.0
3606,Women,Basketball,LeBron 20,XL,3.0,3515.86,0.0,0.0,14-02-2025,Retail,Pune,-511.49,0.0
3608,Men,Soccer,Premier III,XL,0.0,6110.030000000001,0.0,0.0,14-06-2025,Retail,Delhi,-610.18,0.0
3609,Men,Training,SuperRep Go,XL,0.0,6110.030000000001,0.0,0.0,03-11-2024,Online,Delhi,-696.69,0.0
3610,Kids,Lifestyle,Dunk Low,11,2.0,6110.030000000001,0.64,0.0,14-03-2025,Online,Kolkata,-336.38,0.0
3611,Women,Lifestyle,Waffle One,Unknown,-1.0,5798.69,0.0,0.0,2025/04/10,Online,Delhi,3450.57,0.0
3612,Women,Running,Air Zoom,XL,1.0,4632.0,0.0,0.0,2025/06/22,Online,Mumbai,2397.42,0.0
3613,Men,Lifestyle,Blazer Mid,XL,4.0,6110.030000000001,0.0,0.0,2024-08-16,Online,Hyderabad,2136.73,0.0
3614,Men,Training,ZoomX Invincible,L,0.0,6186.3,0.22,0.0,2024-09-17,Online,Pune,2169.69,0.0
3616,Kids,Lifestyle,Blazer Mid,L,1.0,9799.16,0.0,0.0,01-07-2025,Retail,Kolkata,3969.15,0.0
3617,Men,Soccer,Premier III,9,2.0,4694.37,0.0,0.0,2024/11/20,Online,Mumbai,2406.47,0.0
3618,Men,Soccer,Mercurial Superfly,9,3.0,2209.45,0.0,0.0,2025/06/15,Retail,Kolkata,932.04,0.0
3619,Kids,Lifestyle,Air Force 1,L,0.0,8915.88,0.0,0.0,2025-02-07,Online,Kolkata,824.23,0.0
3620,Men,Running,React Infinity,11,0.0,8561.18,0.0,0.0,02-11-2024,Retail,Bangalore,1538.46,0.0
3621,Women,Basketball,LeBron 20,L,0.0,9699.01,0.0,0.0,2025/04/20,Retail,Mumbai,3858.11,0.0
3622,Women,Soccer,Premier III,8,3.0,2187.91,0.0,0.0,22-09-2024,Online,Hyderabad,1951.56,0.0
3623,Men,Lifestyle,Waffle One,XL,0.0,6110.030000000001,0.75,0.0,2025-06-24,Retail,Mumbai,1980.48,0.0
3624,Women,Soccer,Premier III,6,-1.0,8534.07,0.0,0.0,17-11-2024,Retail,Mumbai,-1124.03,0.0
3625,Kids,Soccer,Tiempo Legend,XL,0.0,6110.030000000001,0.0,0.0,2025/03/02,Retail,Kolkata,849.98,0.0
3626,Men,Running,React Infinity,7,0.0,6110.030000000001,0.0,0.0,2024/09/24,Retail,Pune,1911.32,0.0
3627,Kids,Training,SuperRep Go,8,0.0,6110.030000000001,1.07,0.0,21-12-2024,Online,Mumbai,396.74,0.0
3632,Kids,Basketball,LeBron 20,Unknown,1.0,6110.030000000001,0.56,0.0,10-12-2024,Retail,Bangalore,2836.11,0.0
3634,Men,Lifestyle,Waffle One,L,0.0,6110.030000000001,1.06,0.0,08-07-2025,Online,Kolkata,3717.46,0.0
3635,Men,Training,SuperRep Go,M,2.0,6110.030000000001,0.0,0.0,2025/03/22,Retail,Bangalore,3656.45,0.0
3636,Women,Soccer,Tiempo Legend,M,2.0,7881.53,0.0,0.0,2023-12-19,Retail,Delhi,2615.73,0.0
3637,Women,Running,Pegasus Turbo,6,2.0,6577.39,0.0,0.0,2025-05-29,Retail,Delhi,1945.9,0.0
3638,Kids,Basketball,Air Jordan,8,0.0,3701.59,0.0,0.0,20-05-2025,Online,Kolkata,1148.57,0.0
3639,Men,Soccer,Mercurial Superfly,XL,0.0,6110.030000000001,0.43,0.0,2025/01/05,Online,Pune,2929.76,0.0
3640,Men,Training,Metcon 7,M,0.0,5219.18,0.0,0.0,28-04-2025,Online,Delhi,309.65,0.0
3644,Kids,Running,React Infinity,Unknown,0.0,5702.53,0.0,0.0,2023-10-31,Online,Delhi,1437.04,0.0
3646,Men,Training,Flex Trainer,XL,3.0,6110.030000000001,0.0,0.0,21-04-2025,Online,Bangalore,2873.66,0.0
3647,Women,Basketball,LeBron 20,M,0.0,3263.64,0.0,0.0,06-10-2024,Retail,Kolkata,3233.66,0.0
3648,Men,Soccer,Tiempo Legend,M,0.0,6110.030000000001,0.0,0.0,2025/01/08,Online,Bangalore,3584.04,0.0
3649,Kids,Lifestyle,Blazer Mid,XL,0.0,6486.51,0.0,0.0,19-10-2024,Online,Kolkata,2408.58,0.0
3650,Women,Soccer,Premier III,M,0.0,6110.030000000001,0.0,0.0,2024-01-07,Retail,Delhi,-520.93,0.0
3651,Men,Training,SuperRep Go,M,0.0,8891.63,1.07,0.0,2024-12-17,Retail,Delhi,-636.77,0.0
3652,Kids,Basketball,Air Jordan,XL,0.0,3176.7,0.0,0.0,2023-11-21,Online,Hyderabad,3349.8,0.0
3653,Men,Running,Air Zoom,10,0.0,6110.030000000001,0.0,0.0,03-12-2024,Retail,Hyderabad,1642.93,0.0
3654,Women,Training,Metcon 7,L,3.0,6110.030000000001,0.0,0.0,10-09-2024,Retail,Pune,2395.74,0.0
3655,Women,Lifestyle,Air Force 1,6,0.0,6110.030000000001,0.0,0.0,2025/05/08,Retail,Pune,3499.88,0.0
3656,Men,Lifestyle,Waffle One,L,4.0,6110.030000000001,0.0,0.0,11-06-2025,Retail,Pune,3421.81,0.0
3657,Men,Soccer,Mercurial Superfly,Unknown,-1.0,6110.030000000001,0.67,0.0,05-08-2024,Online,Kolkata,3451.02,0.0
2033,Women,Running,React Infinity,M,0.0,6110.030000000001,0.8,0.0,2024-07-23,Retail,Delhi,437.17,0.0
3661,Kids,Training,ZoomX Invincible,XL,0.0,9979.38,0.0,0.0,2024-12-05,Online,Delhi,2957.86,0.0
3663,Women,Training,SuperRep Go,L,0.0,5604.03,0.0,0.0,2025/04/09,Retail,Delhi,3359.81,0.0
3664,Women,Training,Flex Trainer,XL,0.0,6110.030000000001,1.22,0.0,2025/04/20,Retail,Mumbai,480.16,0.0
3665,Women,Lifestyle,Blazer Mid,Unknown,0.0,2958.1,0.0,0.0,2024-07-06,Retail,Hyderabad,2003.55,0.0
3666,Women,Running,Air Zoom,Unknown,2.0,6110.030000000001,1.18,0.0,2025-04-07,Retail,Delhi,3382.55,0.0
3668,Kids,Soccer,Premier III,XL,1.0,6110.030000000001,0.0,0.0,27-10-2024,Retail,Mumbai,795.86,0.0
3669,Women,Lifestyle,Blazer Mid,L,0.0,2287.32,0.0,0.0,2023-08-27,Online,Kolkata,3859.9,0.0
3672,Women,Soccer,Tiempo Legend,7,3.0,7127.18,0.32,14539.45,16-08-2024,Online,Delhi,2651.63,14.53945
3674,Men,Lifestyle,Waffle One,XL,0.0,6110.030000000001,0.0,0.0,18-04-2025,Online,Pune,1819.44,0.0
3675,Men,Running,Pegasus Turbo,9,2.0,6110.030000000001,0.0,0.0,13-11-2024,Online,Delhi,3969.03,0.0
3678,Women,Lifestyle,Waffle One,10,3.0,6110.030000000001,0.0,0.0,2024/08/14,Online,Kolkata,1488.91,0.0
3680,Men,Training,Flex Trainer,XL,3.0,8835.41,0.92,2120.5,2025-01-27,Retail,Delhi,-746.28,2.1205
3681,Men,Soccer,Phantom GT,L,0.0,6110.030000000001,0.95,0.0,09-04-2025,Online,Hyderabad,1838.69,0.0
3682,Women,Basketball,Zoom Freak,12,0.0,6158.05,1.12,0.0,09-10-2024,Retail,Mumbai,160.21,0.0
3683,Women,Soccer,Premier III,L,2.0,6110.030000000001,0.0,0.0,2024-05-15,Retail,Kolkata,-4.26,0.0
3684,Kids,Soccer,Tiempo Legend,L,0.0,3440.57,1.01,0.0,01-09-2024,Online,Hyderabad,3299.44,0.0
3685,Women,Basketball,Air Jordan,XL,0.0,2633.72,0.0,0.0,13-02-2025,Retail,Hyderabad,1668.0,0.0
3686,Women,Training,SuperRep Go,8,0.0,6110.030000000001,0.0,0.0,2024/10/26,Retail,Hyderabad,-2.86,0.0
3687,Women,Training,ZoomX Invincible,XL,-1.0,6216.27,0.0,0.0,2024/10/23,Retail,Mumbai,2418.27,0.0
3688,Kids,Running,React Infinity,L,1.0,5048.98,0.0,0.0,17-04-2025,Retail,Kolkata,1214.86,0.0
3689,Women,Soccer,Phantom GT,XL,0.0,6110.030000000001,0.0,0.0,2024/09/01,Retail,Pune,1854.17,0.0
2028,Kids,Soccer,Phantom GT,M,2.0,6110.030000000001,0.97,0.0,15-05-2025,Retail,Pune,2305.1,0.0
3691,Men,Soccer,Premier III,11,4.0,6110.030000000001,0.51,0.0,2025/03/28,Online,Bangalore,2305.88,0.0
3695,Kids,Training,SuperRep Go,Unknown,-1.0,4788.11,0.19,-3878.37,2025/04/07,Retail,Mumbai,-259.55,-3.87837
3696,Kids,Training,ZoomX Invincible,M,0.0,6425.04,0.0,0.0,2024-11-09,Retail,Kolkata,1966.58,0.0
3698,Women,Basketball,Zoom Freak,L,0.0,7268.55,0.34,0.0,2025/02/18,Retail,Delhi,219.99,0.0
3699,Women,Running,Air Zoom,7,0.0,8400.1,0.47,0.0,06-10-2024,Retail,Delhi,249.58,0.0
3702,Men,Running,React Infinity,M,0.0,6110.030000000001,0.99,0.0,2025-05-20,Online,Pune,3398.32,0.0
3703,Men,Running,Air Zoom,M,0.0,6110.030000000001,0.0,0.0,2024/10/01,Online,Mumbai,326.86,0.0
3705,Kids,Training,Metcon 7,6,0.0,5644.1,0.09,0.0,2024-09-11,Online,Hyderabad,3860.78,0.0
3706,Men,Running,Pegasus Turbo,M,1.0,9437.73,0.0,0.0,09-03-2025,Retail,Hyderabad,3271.38,0.0
3707,Kids,Lifestyle,Waffle One,L,4.0,9532.8,0.0,0.0,2025/02/01,Online,Mumbai,732.26,0.0
3708,Kids,Basketball,Kyrie Flytrap,12,0.0,4546.64,0.77,0.0,2025/02/15,Retail,Bangalore,3305.02,0.0
3711,Kids,Basketball,Zoom Freak,Unknown,2.0,6110.030000000001,0.53,0.0,2023-12-28,Online,Delhi,1077.08,0.0
3712,Kids,Basketball,Air Jordan,Unknown,0.0,3455.53,0.0,0.0,2024/08/03,Online,Delhi,3810.67,0.0
3713,Men,Basketball,Zoom Freak,XL,0.0,6110.030000000001,0.68,0.0,2024/10/30,Retail,Pune,3271.73,0.0
3714,Kids,Soccer,Tiempo Legend,L,2.0,3568.35,0.0,0.0,21-02-2025,Retail,Mumbai,2363.52,0.0
3715,Men,Lifestyle,Air Force 1,L,4.0,6110.030000000001,0.0,0.0,2025/06/23,Online,Bangalore,2774.43,0.0
3716,Women,Soccer,Phantom GT,Unknown,0.0,7916.1,0.9,0.0,2023-08-23,Online,Pune,2442.47,0.0
3719,Men,Running,Free RN,Unknown,2.0,5943.38,0.23,9152.81,21-06-2025,Online,Bangalore,3260.51,9.152809999999999
3720,Men,Lifestyle,Blazer Mid,XL,0.0,7365.14,0.0,0.0,2025-01-24,Retail,Delhi,3369.92,0.0
3721,Kids,Soccer,Tiempo Legend,10,0.0,7155.1,0.0,0.0,2025/07/02,Retail,Kolkata,2274.14,0.0
3722,Kids,Training,ZoomX Invincible,7,1.0,9335.0,0.22,7281.3,2023-11-21,Retail,Mumbai,1787.45,7.2813
3723,Men,Soccer,Mercurial Superfly,7,-1.0,7430.5,0.0,0.0,29-12-2024,Online,Delhi,2473.13,0.0
3724,Kids,Basketball,LeBron 20,XL,2.0,6110.030000000001,0.0,0.0,22-01-2025,Online,Bangalore,-866.33,0.0
3725,Men,Soccer,Phantom GT,7,0.0,6318.92,0.0,0.0,18-05-2025,Online,Bangalore,3353.55,0.0
3726,Kids,Soccer,Tiempo Legend,Unknown,0.0,6110.030000000001,0.0,0.0,2025/01/30,Retail,Pune,-239.87,0.0
3727,Women,Basketball,Zoom Freak,L,0.0,6110.030000000001,0.6,0.0,2024/12/17,Retail,Delhi,1555.74,0.0
3729,Men,Running,Free RN,M,0.0,6110.030000000001,0.0,0.0,06-02-2025,Retail,Hyderabad,2966.82,0.0
3731,Kids,Soccer,Phantom GT,L,0.0,7038.04,0.0,0.0,2025/02/13,Online,Delhi,301.9,0.0
2016,Women,Training,Metcon 7,Unknown,2.0,6110.030000000001,0.0,0.0,2024-03-15,Retail,Delhi,-263.86,0.0
3735,Kids,Basketball,LeBron 20,M,0.0,2248.14,0.0,0.0,19-09-2024,Online,Bangalore,3686.2,0.0
3738,Men,Soccer,Premier III,11,1.0,6968.08,0.02,6828.72,2025/03/30,Online,Delhi,-673.94,6.828720000000001
3739,Women,Training,SuperRep Go,11,-1.0,5050.05,0.0,0.0,2025/01/13,Online,Kolkata,3928.19,0.0
3740,Men,Basketball,Zoom Freak,Unknown,0.0,6110.030000000001,0.0,0.0,2023-09-21,Retail,Pune,2909.82,0.0
3741,Kids,Lifestyle,Air Force 1,L,2.0,8927.22,0.2,14283.55,2025/07/13,Retail,Kolkata,821.32,14.28355
3742,Women,Soccer,Tiempo Legend,Unknown,0.0,6110.030000000001,0.78,0.0,2024-06-20,Retail,Mumbai,2266.51,0.0
3743,Men,Training,Flex Trainer,M,0.0,6110.030000000001,0.2,0.0,23-08-2024,Retail,Kolkata,1370.17,0.0
3745,Men,Lifestyle,Waffle One,Unknown,0.0,6110.030000000001,0.0,0.0,2025-03-09,Online,Kolkata,552.84,0.0
3746,Kids,Lifestyle,Waffle One,M,0.0,7490.78,0.0,0.0,2024/12/06,Retail,Mumbai,2815.43,0.0
3747,Men,Lifestyle,Air Force 1,Unknown,4.0,5776.58,0.0,0.0,2025/06/08,Retail,Hyderabad,616.71,0.0
3749,Men,Basketball,Air Jordan,Unknown,0.0,6985.01,0.0,0.0,21-05-2025,Online,Kolkata,479.32,0.0
3750,Kids,Training,Metcon 7,7,-1.0,6110.030000000001,0.0,0.0,21-12-2024,Retail,Bangalore,1566.16,0.0
3752,Kids,Soccer,Mercurial Superfly,L,0.0,9021.79,0.04,0.0,2024/10/07,Retail,Kolkata,2618.72,0.0
3753,Kids,Training,ZoomX Invincible,Unknown,2.0,9315.06,1.03,-558.9,30-03-2025,Online,Hyderabad,-757.47,-0.5589
3754,Kids,Running,Free RN,L,3.0,4288.27,0.0,0.0,2024/09/29,Online,Bangalore,828.22,0.0
3755,Women,Soccer,Phantom GT,8,4.0,2342.16,0.25,7026.48,20-04-2025,Retail,Mumbai,1007.0,7.026479999999999
3756,Men,Basketball,Kyrie Flytrap,XL,0.0,6110.030000000001,0.0,0.0,2024/10/01,Retail,Hyderabad,-289.63,0.0
3757,Men,Training,Metcon 7,Unknown,0.0,6110.030000000001,0.0,0.0,2024-06-12,Retail,Hyderabad,-106.88,0.0
3758,Kids,Running,Pegasus Turbo,M,3.0,4306.67,0.0,0.0,2025-05-10,Retail,Delhi,-233.45,0.0
3759,Women,Basketball,LeBron 20,12,0.0,9605.6,0.81,0.0,03-02-2025,Online,Hyderabad,1611.59,0.0
3760,Men,Basketball,Air Jordan,7,0.0,8313.84,0.0,0.0,2025/05/29,Online,Kolkata,1735.58,0.0
3761,Women,Basketball,Zoom Freak,L,4.0,2972.38,0.14,10224.99,18-11-2024,Online,Hyderabad,2569.74,10.22499
3762,Men,Lifestyle,Air Force 1,9,1.0,2725.1,0.0,0.0,06-07-2025,Retail,Mumbai,-997.11,0.0
3763,Kids,Basketball,LeBron 20,11,0.0,6110.030000000001,0.0,0.0,2025/03/04,Retail,Hyderabad,3671.32,0.0
3764,Men,Lifestyle,Blazer Mid,10,2.0,3953.6,0.0,0.0,2024-02-22,Online,Kolkata,528.86,0.0
3765,Kids,Running,Pegasus Turbo,M,3.0,6110.030000000001,0.44,0.0,2024/09/02,Online,Hyderabad,3376.32,0.0
3767,Kids,Training,Flex Trainer,Unknown,1.0,6110.030000000001,0.2,0.0,2025/05/08,Retail,Mumbai,-102.84,0.0
3768,Men,Soccer,Tiempo Legend,XL,0.0,6110.030000000001,1.15,0.0,03-10-2024,Retail,Hyderabad,647.72,0.0
3769,Women,Running,Free RN,10,0.0,6110.030000000001,0.62,0.0,2025/03/17,Retail,Bangalore,799.21,0.0
3770,Women,Running,Free RN,M,4.0,6110.030000000001,0.36,0.0,2024-02-03,Retail,Mumbai,3784.67,0.0
3771,Kids,Basketball,Kyrie Flytrap,XL,-1.0,3388.26,0.0,0.0,2024/09/02,Retail,Delhi,2376.36,0.0
3772,Women,Soccer,Mercurial Superfly,XL,3.0,8140.47,0.0,0.0,2024/11/23,Retail,Pune,3115.97,0.0
3774,Women,Soccer,Mercurial Superfly,L,0.0,3126.57,0.0,0.0,2024/12/16,Retail,Hyderabad,66.02,0.0
3775,Women,Running,Pegasus Turbo,Unknown,0.0,6110.030000000001,0.12,0.0,2024-07-02,Online,Delhi,2865.11,0.0
3776,Men,Soccer,Tiempo Legend,L,0.0,6110.030000000001,1.22,0.0,2024-11-12,Online,Kolkata,-1034.46,0.0
3777,Men,Training,SuperRep Go,XL,-1.0,6110.030000000001,0.0,0.0,2025/06/05,Retail,Hyderabad,2781.77,0.0
3778,Kids,Lifestyle,Waffle One,11,0.0,7248.3,0.0,0.0,2025-05-06,Online,Kolkata,-672.15,0.0
3779,Women,Soccer,Tiempo Legend,M,0.0,6110.030000000001,1.08,0.0,2024-12-17,Online,Kolkata,1073.22,0.0
3781,Kids,Running,Pegasus Turbo,L,0.0,6110.030000000001,0.36,0.0,2024-02-21,Retail,Mumbai,642.3,0.0
3782,Kids,Training,ZoomX Invincible,Unknown,0.0,6110.030000000001,0.99,0.0,22-02-2025,Online,Mumbai,804.02,0.0
3784,Kids,Training,SuperRep Go,10,0.0,6110.030000000001,0.0,0.0,2025-07-07,Retail,Pune,2743.21,0.0
3786,Men,Lifestyle,Air Force 1,M,0.0,6110.030000000001,0.76,0.0,11-06-2025,Retail,Kolkata,155.59,0.0
3787,Kids,Soccer,Mercurial Superfly,Unknown,0.0,5782.29,0.0,0.0,2024-01-25,Retail,Bangalore,2660.28,0.0
3788,Kids,Soccer,Tiempo Legend,L,0.0,6110.030000000001,0.0,0.0,2025/05/18,Retail,Kolkata,-302.19,0.0
3789,Women,Lifestyle,Air Force 1,XL,2.0,2738.79,0.0,0.0,11-08-2024,Retail,Hyderabad,863.29,0.0
3790,Men,Basketball,Air Jordan,Unknown,2.0,6110.030000000001,0.0,0.0,13-07-2025,Retail,Mumbai,-70.36,0.0
3791,Kids,Basketball,Kyrie Flytrap,L,0.0,6110.030000000001,0.0,0.0,04-02-2025,Online,Hyderabad,408.02,0.0
3792,Men,Running,Free RN,L,0.0,6110.030000000001,1.23,0.0,2024/07/23,Retail,Pune,3737.69,0.0
3793,Women,Running,Pegasus Turbo,Unknown,0.0,2749.96,0.16,0.0,23-01-2025,Online,Hyderabad,-892.26,0.0
3794,Men,Training,Flex Trainer,XL,3.0,9360.87,0.0,0.0,2025/04/18,Online,Pune,125.97,0.0
3795,Men,Soccer,Phantom GT,M,4.0,6110.030000000001,1.03,0.0,20-09-2024,Retail,Hyderabad,2418.53,0.0
3796,Women,Basketball,Zoom Freak,Unknown,4.0,6165.64,0.16,20716.55,22-12-2024,Online,Delhi,2081.43,20.716549999999998
3797,Women,Training,ZoomX Invincible,L,0.0,8735.51,0.13,0.0,2025/06/25,Online,Mumbai,433.58,0.0
